    1   12-01-2019     01:00        0.5      37.4     995.0       1.9     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     02:00        0.4      37.4     995.0       1.3     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     03:00        0.4      37.1     995.0       1.6     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     04:00        0.1      38.3     994.0       1.7     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     05:00        0.1      39.3     994.0       1.7     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     06:00       -0.3      40.5     993.0       1.4     292.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     07:00       -0.5      40.6     994.0       1.2     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     08:00       -0.7      40.2     994.0       1.6     292.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     09:00       -0.7      40.0     994.0       1.7     270.0       0.0       0.0   -9999.0   -9999.0      26.6
    1   12-01-2019     10:00       -0.2      39.0     994.0       1.8     270.0       0.0       0.0   -9999.0   -9999.0     127.1
    1   12-01-2019     11:00        1.1      35.8     994.0       2.1     292.5       0.0       0.0   -9999.0   -9999.0     204.3
    1   12-01-2019     12:00        2.3      31.7     992.0       2.0     292.5       0.0       0.0   -9999.0   -9999.0     328.5
    1   12-01-2019     13:00        2.9      30.6     991.0       2.0     292.5       0.0       0.0   -9999.0   -9999.0     202.9
    1   12-01-2019     14:00        3.5      29.3     990.0       2.1     292.5       0.0       0.0   -9999.0   -9999.0     376.7
    1   12-01-2019     15:00        3.7      28.1     990.0       2.1     292.5       0.0       0.0   -9999.0   -9999.0     275.9
    1   12-01-2019     16:00        3.4      26.8     990.0       2.1     292.5       0.0       0.0   -9999.0   -9999.0     149.8
    1   12-01-2019     17:00        2.3      28.7     990.0       2.2     292.5       0.0       0.0   -9999.0   -9999.0       9.9
    1   12-01-2019     18:00        1.4      29.8     990.0       2.5     292.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     19:00        0.6      31.1     991.0       1.9     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     20:00        0.3      33.9     991.0       2.2     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     21:00        0.0      34.5     991.0       2.1     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     22:00       -0.2      33.8     991.0       2.0     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   12-01-2019     23:00       -0.4      34.4     991.0       1.9     270.0       0.0       0.0   -9999.0   -9999.0       0.0
