    1   16-01-2019     01:00       -0.3      26.2     993.0       2.2     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     02:00       -0.6      27.2     993.0       2.1     292.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     03:00       -0.4      24.8     994.0       1.8     292.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     04:00        0.8      24.2     993.0       1.7     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     05:00        1.8      28.0     993.0       1.5     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     06:00        1.6      30.4     992.0       1.4     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     07:00        2.9      28.4     992.0       1.7     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     08:00        3.7      27.0     992.0       2.2     270.0       0.0       0.0   -9999.0   -9999.0       0.2
    1   16-01-2019     09:00        4.3      25.2     992.0       2.2     270.0       0.0       0.0   -9999.0   -9999.0      33.5
    1   16-01-2019     10:00        5.5      23.0     992.0       2.0     270.0       0.0       0.0   -9999.0   -9999.0     158.1
    1   16-01-2019     11:00        6.8      20.7     992.0       2.2     270.0       0.0       0.0   -9999.0   -9999.0     221.5
    1   16-01-2019     12:00        8.1      19.2     991.0       3.1     292.5       0.0       0.0   -9999.0   -9999.0     284.0
    1   16-01-2019     13:00        9.3      17.8     991.0       3.7     292.5       0.0       0.0   -9999.0   -9999.0     207.4
    1   16-01-2019     14:00        9.7      16.6     991.0       3.3     292.5       0.0       0.0   -9999.0   -9999.0     336.8
    1   16-01-2019     15:00       10.1      16.6     991.0       3.0     292.5       0.0       0.0   -9999.0   -9999.0     319.8
    1   16-01-2019     16:00       10.2      17.2     991.0       3.3     292.5       0.0       0.0   -9999.0   -9999.0     196.2
    1   16-01-2019     17:00        9.4      18.6     991.0       3.1     292.5       0.0       0.0   -9999.0   -9999.0      11.4
    1   16-01-2019     18:00        8.5      19.6     991.0       3.1     292.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     19:00        7.8      21.3     992.0       2.0     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     20:00        7.7      21.5     993.0       1.8     247.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     21:00        8.2      20.8     993.0       1.9     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     22:00        8.3      20.8     994.0       2.0     292.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     23:00        8.1      21.3     994.0       2.2     292.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   16-01-2019     24:00        7.4      23.0     995.0       1.6     270.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   17-01-2019     01:00        5.7      29.6     994.0       1.3     270.0       0.0       0.0   -9999.0   -9999.0       0.0
