    1   05-01-2019     01:00       -1.7      53.0    -999.0       1.1     128.4       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     02:00       -1.9      55.6    -999.0       1.4     122.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     03:00       -1.8      54.6    -999.0       1.5     132.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     04:00       -1.6      52.3    -999.0       1.0     123.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     05:00       -1.8      52.9     998.0       1.2     129.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     06:00       -2.2      57.6     998.0       1.0      48.3       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     07:00       -2.6      62.1     997.0       0.4      79.5       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     08:00       -2.7      63.8     997.0       0.4      67.1       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     09:00       -2.4      61.5     997.0       0.5     301.2       0.0       0.0   -9999.0   -9999.0      20.8
    1   05-01-2019     10:00       -2.4      62.0     997.0       0.7     292.0       0.0       0.0   -9999.0   -9999.0      66.6
    1   05-01-2019     11:00       -1.7      58.7     997.0       0.8     281.7       0.0       0.0   -9999.0   -9999.0     101.4
    1   05-01-2019     12:00       -1.0      53.3     996.0       0.9     286.8       0.0       0.0   -9999.0   -9999.0     153.9
    1   05-01-2019     13:00       -0.3      49.4     994.0       1.3     274.3       0.0       0.0   -9999.0   -9999.0     169.2
    1   05-01-2019     14:00        0.1      45.6     993.0       1.5     254.8       0.0       0.0   -9999.0   -9999.0     179.0
    1   05-01-2019     15:00        0.1      44.9     993.0       1.5     255.7       0.0       0.0   -9999.0   -9999.0     103.1
    1   05-01-2019     16:00        0.4      43.8     993.0       1.1     256.3       0.0       0.0   -9999.0   -9999.0      50.8
    1   05-01-2019     17:00        0.3      45.4     992.0       1.0     258.5       0.0       0.0   -9999.0   -9999.0      17.1
    1   05-01-2019     18:00        0.1      45.3     992.0       0.6     244.1       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     19:00       -0.6      49.2     992.0       0.4      82.0       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     20:00       -1.1      52.7     992.0       0.4     129.9       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     21:00       -1.8      56.2     992.0       0.5     267.2       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     22:00       -2.2      52.6     991.0       1.4     262.3       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     23:00       -2.8      51.6     991.0       2.0     257.9       0.0       0.0   -9999.0   -9999.0       0.0
    1   05-01-2019     24:00       -3.0      50.2     991.0       2.1     258.3       0.0       0.0   -9999.0   -9999.0       0.0
    1   06-01-2019     01:00       -3.1      40.7     990.0       1.6     270.0       0.0       0.0   -9999.0   -9999.0       0.0
